strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
scalp_vwap,XAUUSD,15min,SHORT,2026-04-27T07:15:00,2026-04-27T07:30:00,2026-04-27T08:00:00,4708.31003000,4709.453100570,4706.36699886,4706.51699886,9.691529305684788081591162705,11.07810192762081495275361686,17.37721383931540405459381548,3.650457970879569899438410378,13.72675586843583415515540510,1.239089147050649724977172669,target,2,1121.536948630517329430517091
scalp_vwap,XAUUSD,15min,SHORT,2026-04-27T12:00:00,2026-04-27T12:15:00,2026-04-27T12:15:00,4699.84523000,4709.056373725,4681.78975255,4709.306373725,1.217587068570594179313510919,11.21536948630517329430517091,-11.51976625344782183913354864,0.4577976621064951977529895174,-11.97756391555431703688653816,-1.067959814447472428294999816,stop,0,1109.559384714963012393630553
scalp_vwap,XAUUSD,15min,LONG,2026-04-27T16:00:00,2026-04-27T16:15:00,2026-04-27T18:30:00,4714.72295000,4705.898818515,4732.15119297,4705.648818515,1.257414836350846841890219809,11.09559384714963012393630553,-11.40994755623734183440886048,0.4742690069291065485915872572,-11.88421656316644838300044774,-1.071075304925604244891869945,stop,9,1097.675168151796564010630105
scalp_vwap,XAUUSD,15min,SHORT,2026-04-28T10:15:00,2026-04-28T10:30:00,2026-04-28T11:45:00,4694.36832000,4700.208585250,4683.48593950,4683.63593950,1.879495401603200409451659931,10.97675168151796564010630105,20.17145979800585681199101074,0.7058434936697392970192720760,19.46561630433611751497173866,1.773349426963098979108868386,target,5,1117.140784456132681525601844
scalp_vwap,XAUUSD,15min,LONG,2026-04-30T11:15:00,2026-04-30T11:30:00,2026-04-30T11:30:00,4580.06225000,4569.374786955,4601.02392609,4569.124786955,1.045281541327783539976302995,11.17140784456132681525601844,-11.43272822989327270025009418,0.3829963622445757014093464994,-11.81572459213784840165944068,-1.057675519195210466339441737,stop,0,1105.325059863994833123942403
scalp_vwap,XAUUSD,15min,LONG,2026-04-30T11:45:00,2026-04-30T12:00:00,2026-04-30T12:30:00,4579.71483000,4568.280592825,4601.86720435,4568.030592825,0.9666801929565492270138627792,11.05325059863994833123942403,-11.29492064687908563799288973,0.3541695692440296032464339188,-11.64909021612311524123932365,-1.053906279620266841281434238,stop,2,1093.675969647871717882703079
scalp_vwap,XAUUSD,15min,LONG,2026-05-02T01:00:00,2026-05-02T01:15:00,2026-05-02T05:45:00,4636.40359000,4611.840880365,4671.96336927,4611.590880365,0.4452586811063655346926479592,10.93675969647871717882703079,-11.04807436675530856250019278,0.1651519158048174669521010036,-11.21322628256012602945229378,-1.025278655996293138609176088,stop,18,1082.462743365311591853250785
scalp_vwap,XAUUSD,15min,LONG,2026-05-04T07:15:00,2026-05-04T07:30:00,2026-05-04T08:00:00,4613.39804000,4612.869336395,4614.26554721,4612.619336395,20.47390509783476115796961106,10.82462743365311591853250785,-15.94310370811180620802491061,7.556341891959751629603610724,-23.49944560007155783762852133,-2.170924195230331368744875495,stop,2,1058.963297765240034015622264
scalp_vwap,XAUUSD,15min,LONG,2026-05-04T09:15:00,2026-05-04T09:30:00,2026-05-04T10:00:00,4616.94043000,4610.598049085,4625.63498183,4610.348049085,1.669662090557738180277086470,10.58963297765240034015622264,-11.00704850029183488522549426,0.6166984328267474123100727300,-11.62374693311858229753556699,-1.097653427427419029435572777,stop,2,1047.339550832121451718086697
scalp_vwap,XAUUSD,15min,SHORT,2026-05-04T12:00:00,2026-05-04T12:15:00,2026-05-04T16:30:00,4605.79605000,4619.091996570,4587.87493686,4588.02493686,0.7877134172570019975028274328,10.47339550832121451718086697,13.99854425997021095482874378,0.2902437876587441307952505964,13.70830047231146682403349318,1.308868786767394478180427886,target,17,1061.047851304432918542120190
scalp_vwap,XAUUSD,15min,LONG,2026-05-05T17:30:00,2026-05-05T17:45:00,2026-05-05T20:45:00,4551.63509000,4542.811115495,4575.50212901,4542.561115495,1.202460241360854791524718022,10.61047851304432918542120190,-10.91109357338454288330238141,0.4378528183126348817198832920,-11.34894639169717776502226470,-1.069597980689088584351026522,stop,12,1049.698904912735740777097925
scalp_vwap,XAUUSD,15min,SHORT,2026-05-08T04:00:00,2026-05-08T04:15:00,2026-05-08T08:00:00,4708.58551000,4727.147634790,4671.99631042,4672.14631042,0.5655057903059899322964835671,10.49698904912735740777097925,20.60657835660559641242225243,0.2130185896044706129133682838,20.39355976700112579950888415,1.942800899529993947422438377,target,15,1070.092464679736866576606809
scalp_vwap,XAUUSD,15min,SHORT,2026-05-08T08:15:00,2026-05-08T08:30:00,2026-05-08T10:00:00,4694.67799000,4709.725857195,4663.47954561,4709.975857195,0.7111256703775932457494065550,10.70092464679736866576606809,-10.87870606439176697720341973,0.2670804826276545599993920008,-11.14578654701942153720281173,-1.041572286031861141767605825,stop,6,1058.946678132717445039403997
scalp_vwap,XAUUSD,15min,SHORT,2026-05-08T10:15:00,2026-05-08T10:30:00,2026-05-08T11:00:00,4698.41288000,4711.866486205,4669.92910759,4712.116486205,0.7871099109019279080641144699,10.58946678132717445039403997,-10.78624425905265642741006859,0.2958533874685816400063913032,-11.08209764652123806741645989,-1.046520837674540809112377316,stop,2,1047.864580486196206971987537
scalp_vwap,XAUUSD,15min,SHORT,2026-05-08T11:30:00,2026-05-08T11:45:00,2026-05-08T11:45:00,4707.80388000,4723.098584430,4679.84688114,4723.348584430,0.6851159401490939481803294560,10.47864580486196206971987537,-10.64992478989923555676495773,0.2580313185027001814182299162,-10.90795610840193573818318765,-1.040970017646820259605369831,stop,0,1036.956624377794271233804349
scalp_vwap,XAUUSD,15min,SHORT,2026-05-08T12:30:00,2026-05-08T12:45:00,2026-05-08T13:30:00,4713.58620000,4729.607446670,4682.91905666,4729.857446670,0.6472384114274387307924798021,10.36956624377794271233804349,-10.53137584663480239503616344,0.2440651235371438002247158288,-10.77544097017194619526087927,-1.039140955065265217591210085,stop,3,1026.181183407622325038543470
